url,status,pos,neg,margin,blur,save,reason
https://cdn.whatclinic.com/clinics/thumbnails/stockpictures/1609b22e5cb490da/21.jpg?width=243&height=324&background-color=0xffffff&operation=pad&float-x=0.5&float-y=0.5&rotate=0&crop_x=0&crop_y=0&crop_w=1&crop_h=1&hmac=d6b70dfc8d02462089afbc5c3ea8a672f9200b8f,rejected,,,,,,too_small 243x324
https://www.aestheticbodrum.com/psulicky/2024/05/Orthodontics-Dentist.jpg,rejected,,,,,,blur=41.2 < 100.0
https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=1060724819389125,error,,,,,,download: cannot identify image file <_io.BytesIO object at 0x162fe4b30>
https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=1122277563233850,error,,,,,,download: cannot identify image file <_io.BytesIO object at 0x1613a4630>
https://lookaside.fbsbx.com/lookaside/crawler/instagram/DLW5lhlNULJ/0/image.jpg,error,,,,,,download: cannot identify image file <_io.BytesIO object at 0x167924b30>
https://files.sikayetvar.com/complaint/2481/24813639/estecenter-insanlara-sadece-para-gozuyle-bakan-firma-1_350x350.jpg,rejected,,,,,,too_small 350x350
https://bodrumestetikhair.com/images/2018/01/14/sakaldansac.jpg,rejected,0.2302795797586441,0.19556349515914917,0.034716084599494934,600.0368540558985,,clip_threshold
https://files.sikayetvar.com/complaint/3226/32269739/esteuniversal-basarisiz-sac-ekim-islemi-1_350x350.jpg,rejected,,,,,,too_small 350x350
https://bodrumestetik.com/wp-content/uploads/2022/12/online-consultation-with-laptop-desk-scaled.jpg,rejected,,,,,,blur=51.7 < 100.0
https://lookaside.fbsbx.com/lookaside/crawler/instagram/DNqYuxfI5Vk/0/image.jpg,error,,,,,,download: cannot identify image file <_io.BytesIO object at 0x1619c1fd0>
https://lookaside.fbsbx.com/lookaside/crawler/instagram/DM-0oPqCMOY/0/image.jpg,error,,,,,,download: cannot identify image file <_io.BytesIO object at 0x399f313f0>
https://www.aestheticbodrum.com/psulicky/2023/02/dentist-in-bodrum.jpg,rejected,,,,,,too_small 701x434
https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=1058126922982248,error,,,,,,download: cannot identify image file <_io.BytesIO object at 0x399f313f0>
http://www.aestheticbodrum.com/psulicky/2025/05/Ekran-goruntusu-2025-02-24-105616.jpg,rejected,,,,,,too_small 437x612
https://www.tiktok.com/api/img/?itemId=7350586991412579589&location=0&aid=1988,error,,,,,,download: 403 Client Error: Forbidden for url: https://www.tiktok.com/api/img/?itemId=7350586991412579589&location=0&aid=1988
https://www.estetikabodrum.com/site_document/sayfa_img/NDUGSLJZ2_resim_19_4_2022_23_s.jpg,rejected,,,,,,too_small 400x400
https://bodrumestetikhair.com/images/2018/01/14/vucutestetigi.jpg,rejected,0.2217971682548523,0.17043030261993408,0.05136686563491821,129.71209789750003,,clip_threshold
https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3359233950369691478,error,,,,,,download: cannot identify image file <_io.BytesIO object at 0x16132d030>
https://avatars.mds.yandex.net/get-altay/10456159/2a0000018aca11b2429c12df2895c28c5238/L_height,rejected,,,,,,too_small 375x500
